image_name,vit_small_patch16_224,vit_base_patch16_224,vit_large_patch16_224
97.JPEG,1.8437172174453735,0.33701619505882263,1.0536010265350342
98.JPEG,2.294041633605957,0.41038617491722107,2.205444097518921
99.JPEG,2.030608892440796,0.3181990683078766,2.592010736465454
100.JPEG,2.2422573566436768,0.30738988518714905,2.694443464279175
101.JPEG,2.062399387359619,0.25014200806617737,1.080546259880066
102.JPEG,1.9115568399429321,0.3060271441936493,1.3244329690933228
103.JPEG,1.927901268005371,0.3051047623157501,2.8608877658843994
104.JPEG,2.175842523574829,0.36524295806884766,1.937734603881836
105.JPEG,2.280211925506592,0.2950235605239868,1.4297879934310913
106.JPEG,1.982426643371582,0.3123207092285156,2.052488088607788
107.JPEG,1.8816518783569336,0.2707975506782532,1.0067620277404785
108.JPEG,2.0526013374328613,0.3322805166244507,2.170757532119751
109.JPEG,2.1636762619018555,0.2890044152736664,2.6360833644866943
110.JPEG,2.1979496479034424,0.33436596393585205,1.2285462617874146
111.JPEG,2.156205415725708,0.2936687767505646,2.3374385833740234
112.JPEG,2.065361261367798,0.25005242228507996,1.0848478078842163
113.JPEG,2.154588460922241,0.4072931706905365,2.665724515914917
114.JPEG,1.9241167306900024,0.2751506268978119,2.6349287033081055
115.JPEG,2.1523313522338867,0.28419002890586853,2.941805124282837
116.JPEG,2.2615668773651123,0.37929534912109375,2.262211322784424
117.JPEG,2.1247713565826416,0.35820528864860535,2.7361862659454346
118.JPEG,2.247328042984009,0.3248278796672821,2.510030746459961
119.JPEG,2.041438341140747,0.2920377552509308,1.2761735916137695
120.JPEG,2.1785621643066406,0.39835497736930847,2.755098581314087
121.JPEG,2.1351704597473145,0.33860456943511963,2.773033618927002
122.JPEG,1.9575921297073364,0.2870820462703705,2.8266680240631104
123.JPEG,2.080338478088379,0.29780301451683044,2.2234010696411133
124.JPEG,2.27974009513855,0.35567232966423035,2.4310364723205566
125.JPEG,1.963133454322815,0.5267079472541809,1.0096659660339355
126.JPEG,2.3918864727020264,0.40114936232566833,1.276926875114441
127.JPEG,2.155297040939331,0.3033200800418854,2.609849452972412
128.JPEG,2.1715104579925537,0.3482644557952881,2.2318663597106934
129.JPEG,1.6065260171890259,0.3431595265865326,2.466477632522583
130.JPEG,2.011265277862549,0.28290465474128723,1.62588632106781
