image_name,resnet18,resnet50,resnet101
102.JPEG,15.732619285583496,3.4807968139648438,3.059671401977539
103.JPEG,18.15670394897461,3.2762250900268555,5.02050256729126
104.JPEG,19.258371353149414,4.453051567077637,4.624124050140381
105.JPEG,20.49555015563965,4.297389030456543,4.122460842132568
106.JPEG,15.375142097473145,3.0485332012176514,239.3821258544922
107.JPEG,22.904394149780273,3.660210132598877,4.172323703765869
108.JPEG,18.652393341064453,4.5592570304870605,35.933082580566406
109.JPEG,21.698333740234375,3.65749454498291,3.800813913345337
110.JPEG,19.169065475463867,4.791266918182373,5.225672721862793
111.JPEG,22.04924774169922,4.066635608673096,4.8981170654296875
112.JPEG,17.450416564941406,3.128577709197998,111.71793365478516
113.JPEG,21.83868980407715,3.370736598968506,596.3963623046875
114.JPEG,15.869843482971191,2.5123682022094727,3.8780956268310547
115.JPEG,18.838111877441406,2.649346113204956,4.520716190338135
116.JPEG,16.260042190551758,5.964529514312744,4.908430099487305
117.JPEG,17.30234146118164,3.8204517364501953,17.520225524902344
118.JPEG,18.0245304107666,3.352522134780884,3.1591947078704834
119.JPEG,18.58114242553711,2.8369832038879395,3.197084426879883
120.JPEG,20.639610290527344,6.019272804260254,4.822728633880615
121.JPEG,22.641891479492188,3.256852149963379,2.822582483291626
122.JPEG,23.064403533935547,2.654186248779297,3.917323350906372
123.JPEG,16.262353897094727,3.168369770050049,4.326137065887451
124.JPEG,14.949256896972656,3.340243101119995,11.124055862426758
125.JPEG,18.357568740844727,2.4624557495117188,3.3513975143432617
126.JPEG,20.479188919067383,3.669480562210083,2.6341452598571777
127.JPEG,15.477119445800781,4.5303754806518555,149.12472534179688
128.JPEG,15.746254920959473,2.995999336242676,27.87892723083496
129.JPEG,18.41543960571289,5.076732635498047,3.574658155441284
130.JPEG,15.634543418884277,3.0975403785705566,5.971559524536133
131.JPEG,22.551237106323242,4.3014631271362305,50.30622863769531
132.JPEG,17.246549606323242,2.6579458713531494,167.12892150878906
133.JPEG,19.586544036865234,6.461531639099121,4.837890625
134.JPEG,16.321334838867188,3.972696304321289,5.281093597412109
135.JPEG,25.200092315673828,3.324384927749634,6.36106014251709
136.JPEG,21.332576751708984,2.841017961502075,3.5417520999908447
137.JPEG,16.719057083129883,2.855515480041504,3.2007522583007812
138.JPEG,14.108220100402832,5.009605407714844,4.286412239074707
139.JPEG,13.687823295593262,2.910060405731201,1130.0374755859375
140.JPEG,15.050604820251465,2.969494104385376,4.737257480621338
141.JPEG,18.06256103515625,3.5584747791290283,3.3550682067871094
142.JPEG,17.194828033447266,3.8573622703552246,860.173583984375
143.JPEG,15.999939918518066,2.9008936882019043,25.29232406616211
144.JPEG,15.231036186218262,3.570193290710449,4.352595806121826
145.JPEG,17.939062118530273,14.223430633544922,1389.2650146484375
146.JPEG,22.357425689697266,6.049524307250977,29.36124038696289
147.JPEG,16.095989227294922,3.4851632118225098,3.6011626720428467
148.JPEG,19.829177856445312,4.577372074127197,5.0295257568359375
149.JPEG,15.989158630371094,2.400222063064575,4.272647380828857
150.JPEG,14.242889404296875,3.6290721893310547,4.318297386169434
151.JPEG,17.046382904052734,4.995816230773926,4.187982559204102
152.JPEG,15.080183982849121,4.2170000076293945,6.952569961547852
153.JPEG,24.06169319152832,4.23588752746582,115.78112030029297
154.JPEG,19.23691749572754,5.712125301361084,4.493217468261719
155.JPEG,17.22380256652832,2.990539789199829,4.879269599914551
156.JPEG,21.061857223510742,3.658986806869507,3.5979557037353516
157.JPEG,18.610734939575195,3.5207619667053223,4.009305477142334
158.JPEG,17.811853408813477,4.480536937713623,3.838623285293579
159.JPEG,22.078489303588867,11.24826717376709,5068.927734375
160.JPEG,14.746034622192383,4.115045070648193,21.288488388061523
161.JPEG,15.264124870300293,3.0683093070983887,117.1164321899414
162.JPEG,15.889543533325195,3.3675479888916016,5.521478652954102
163.JPEG,14.359134674072266,4.888647556304932,5.451788902282715
164.JPEG,14.188226699829102,5.190675258636475,4.726946830749512
165.JPEG,17.391836166381836,5.035389423370361,5.101998329162598
166.JPEG,19.50191879272461,3.0878102779388428,24.076271057128906
167.JPEG,19.844615936279297,3.0112643241882324,12.31457233428955
