image_name,densenet121,densenet169,densenet201
140.JPEG,13.427610397338867,18.344575881958008,14.23486042022705
141.JPEG,14.01262092590332,17.580598831176758,14.27181339263916
142.JPEG,14.25353717803955,15.78360652923584,15.582054138183594
143.JPEG,12.31081485748291,17.95147705078125,12.62885856628418
144.JPEG,12.004260063171387,15.825193405151367,12.533944129943848
145.JPEG,14.119221687316895,12.66538143157959,10.914471626281738
146.JPEG,16.2188777923584,16.115455627441406,18.0664119720459
147.JPEG,13.336955070495605,14.313104629516602,12.062679290771484
148.JPEG,17.26126480102539,21.420856475830078,15.522205352783203
149.JPEG,13.514628410339355,16.368871688842773,15.128378868103027
150.JPEG,10.883975982666016,15.62856674194336,12.613391876220703
151.JPEG,14.05864143371582,17.76776885986328,12.769207000732422
152.JPEG,18.442306518554688,21.602109909057617,15.248583793640137
153.JPEG,17.115537643432617,19.107736587524414,11.857025146484375
154.JPEG,17.91032600402832,22.92240333557129,17.01932716369629
155.JPEG,13.918580055236816,12.726948738098145,14.142019271850586
156.JPEG,14.744422912597656,19.186595916748047,13.278071403503418
157.JPEG,15.0511474609375,16.550296783447266,13.17982292175293
158.JPEG,20.885128021240234,27.13991928100586,18.87250518798828
159.JPEG,13.43375015258789,16.582944869995117,15.341679573059082
160.JPEG,13.353226661682129,17.68060302734375,13.45189094543457
161.JPEG,14.780834197998047,18.28148651123047,13.255267143249512
162.JPEG,11.994117736816406,13.791200637817383,12.141630172729492
163.JPEG,14.227482795715332,17.248929977416992,11.93906021118164
164.JPEG,26.38862419128418,28.557323455810547,21.23811149597168
165.JPEG,15.847419738769531,20.101848602294922,15.398064613342285
166.JPEG,13.778935432434082,17.6375732421875,12.873573303222656
167.JPEG,15.465731620788574,19.936256408691406,14.89688491821289
168.JPEG,14.50327205657959,19.402864456176758,13.468707084655762
169.JPEG,16.927288055419922,15.736161231994629,14.26103401184082
170.JPEG,17.27705955505371,22.33570098876953,13.896544456481934
171.JPEG,15.226502418518066,16.964794158935547,16.11800765991211
172.JPEG,13.851856231689453,14.609567642211914,13.666622161865234
173.JPEG,13.184720039367676,13.919745445251465,14.950384140014648
174.JPEG,12.414918899536133,17.437095642089844,12.100934982299805
175.JPEG,14.331570625305176,17.159875869750977,19.11536407470703
176.JPEG,15.010538101196289,16.8203125,12.268943786621094
177.JPEG,12.733126640319824,15.68896198272705,12.093327522277832
178.JPEG,12.79155445098877,16.416900634765625,13.93265438079834
179.JPEG,11.209688186645508,14.322587966918945,13.216718673706055
180.JPEG,14.1758394241333,16.97897720336914,11.172978401184082
181.JPEG,11.37647819519043,14.190075874328613,12.679939270019531
182.JPEG,13.48957633972168,17.25726318359375,14.301856994628906
183.JPEG,14.426450729370117,19.029088973999023,13.973234176635742
184.JPEG,13.057013511657715,14.706918716430664,13.550189971923828
185.JPEG,17.95229721069336,15.64755916595459,14.661093711853027
186.JPEG,17.545387268066406,15.03911304473877,13.832584381103516
187.JPEG,15.496138572692871,16.68906021118164,16.77924919128418
188.JPEG,13.562238693237305,16.502262115478516,11.438911437988281
189.JPEG,15.292895317077637,14.162686347961426,16.891050338745117
190.JPEG,14.847118377685547,16.615989685058594,11.000319480895996
191.JPEG,14.821779251098633,16.58290672302246,12.53090763092041
192.JPEG,14.889690399169922,18.97869873046875,16.914216995239258
193.JPEG,13.729774475097656,17.12177276611328,11.806316375732422
194.JPEG,18.195199966430664,17.670787811279297,15.214847564697266
195.JPEG,13.216354370117188,12.492923736572266,16.777143478393555
196.JPEG,14.409340858459473,14.845966339111328,16.433517456054688
197.JPEG,14.52569580078125,14.71015453338623,12.040276527404785
198.JPEG,13.834357261657715,14.034133911132812,10.104832649230957
199.JPEG,13.317564010620117,14.766910552978516,14.347862243652344
200.JPEG,15.388212203979492,14.711068153381348,14.073324203491211
